6rIMyvAZUW4sT3ffqYOg0w,40.70553199999999804959,-74.01357400000000552609,209.000000,1.000000,0.000000,1.000000,1.000000,manhattan
RUwf0764RCyKTjhdS_n0UQ,40.70561400000000418231,-74.01351400000000069213,210.000000,1.000000,0.000000,1.000000,1.000000,manhattan
SPuFd-RJN2dMjTJO9iq5AA,40.70545200000000107821,-74.01363600000000531054,211.000000,1.000000,0.000000,0.000000,1.000000,manhattan
tXgCAaFTdZy0fviGV13FHw,40.70569600000000320961,-74.01344399999999268402,214.000000,0.000000,0.000000,1.000000,1.000000,manhattan
nPn-6P4ec_EEyRspeLmiCg,40.70536699999999541433,-74.01370699999999658303,213.000000,0.000000,0.000000,0.000000,0.000000,manhattan
lj23n4e0KAkaHdl5InXV6A,40.70577199999999606916,-74.01337900000000047385,213.000000,1.000000,1.000000,1.000000,1.000000,manhattan
7bIUHHFlN0bq69vDAdxhNg,40.70528800000000302362,-74.01377499999999542979,213.000000,0.000000,0.000000,1.000000,0.000000,manhattan
Ix1UZEOGUY8JODe_3muikw,40.70584999999999809006,-74.01331400000000826367,213.000000,1.000000,1.000000,1.000000,0.000000,manhattan
OASjmep3lthu2ZMxdy1Yyw,40.70520700000000147156,-74.01384200000001101216,212.000000,0.000000,0.000000,1.000000,0.000000,manhattan
1wAa3lXFOgrhjyPy4yQ3fg,40.70588899999999910051,-74.01327899999999715419,213.000000,1.000000,1.000000,1.000000,0.000000,manhattan
Gm9lnWaJ_87TpE8AMtKGzw,40.70588400000000461887,-74.01336600000000487398,269.000000,1.000000,1.000000,1.000000,1.000000,manhattan
X3vmx5W_KfEY4DL8zmeR1g,40.70512300000000038835,-74.01390800000000069758,210.000000,0.000000,0.000000,1.000000,0.000000,manhattan
edsMfgaIoHJeLxDXmxcIWg,40.70596700000000112141,-74.01321199999999578267,213.000000,1.000000,1.000000,0.000000,0.000000,manhattan
YrOgh6IMfl8VU5ssqwwAJQ,40.70592700000000263572,-74.01348199999999621923,300.000000,0.000000,0.000000,1.000000,0.000000,manhattan
